word,type,lang,count
RT @iqra_bae,ORG,en,1
Pakistan Child Brides,ORG,en,1
Discrimination towards Uighurs,WORK_OF_ART,en,1
Genetic Research on Ethnic Minorities Sets Off Science Backlash,ORG,en,1
More than a million,CARDINAL,en,1
Uygur Muslims,PERSON,en,1
Uighurs of Xinjiang,FAC,en,1
NBC News,ORG,en,1
https://t.co/UQCglJGvYB,GPE,en,1
The Associated Press,ORG,en,1
work hours,TIME,en,1
https://t.co/9wfvU7h79K,PRODUCT,en,1
Camps To Forced Labor,ORG,en,1
RT @waqas_amjaad:,PERSON,en,1
@HummaSaif Before,PERSON,en,1
Newbies,PERSON,en,1
Ajaoo S/o Duu,ORG,en,1
Martyrdom Anniversary,LOC,en,3
https://t.co/e24MqBtyOK,NORP,en,1
"#ShaheedNawabAkbarBugti

",MONEY,en,4
"the Baloch movement

https://t.co/zQ9ADAjiMe",ORG,en,1
https://t.co/fI3v0nHGJD,ORG,en,2
💀💀 https://t.co/oRiyJ2lHPW,FAC,en,1
"JusticeForHooznoor
Kal Zainab",PERSON,en,1
kia,ORG,en,3
@Saeedkhan_kpk @Ayesha__sanaa,PERSON,en,1
RT @Gujjar1lagpal,PER,pt,1
https://t.co/fmDdAHy0Ue,NORP,en,1
Pangong Tso’s south bank,ORG,en,1
https://t.co/35BzBux5Zd,ORG,en,1
Air Force,PRODUCT,en,1
Ali Jinnah,PERSON,en,1
PakistanAirForceDay,MONEY,en,3
"#7September
 #",MONEY,en,1
Kumratvalley,PERSON,en,1
ChemicalCastr,PERSON,en,1
RT @ManuGulati11,ORG,en,1
Throwback,WORK_OF_ART,en,1
My Defender &,ORG,en,1
My Giver &,ORG,en,1
Taker,ORG,en,1
#جمعہ_مبارک,MONEY,en,1
Pok,LOC,en,1
Terry Milewski,PERSON,en,1
@Saniyakashmiri,ORG,en,1
"our Kashmir
 https://t.c",LOC,en,1
@MasudAKhan6 Congratulations,ORG,en,1
@MasudAKhan6 @Pakistan6372 الحمداللہ,FACILITY,ro,1
168days,CARDINAL,en,1
8 million,CARDINAL,en,1
PakistanBetraytsKashmir,PERSON,en,1
https://t.co/0lVUGDHtY4,ORG,en,1
JUIF &,ORG,en,1
the true &amp,ORG,en,1
Comedy King  #,PERSON,en,1
AmanUllah,PRODUCT,en,1
Inaalillah,NORP,en,1
#poetry_planet #,MONEY,en,1
محفل_سخن,MONEY,en,1
https://t.co/kTY13DA4Od,PERSON,en,1
Assalam-o-Alaikum,PERSON,en,1
#PMImranKhan,ORG,en,1
A Peaceful Day,DATE,en,1
Allama Muhammad Iqbal,PERSON,en,1
"November 9, 1877",DATE,en,1
Sialkot-,PRODUCT,en,1
"April 21, 1938",DATE,en,1
AllamaIqbal https://t.co/F7qbZnpcRJ,PRODUCT,en,1
"PakistanFightsCorona
",PERSON,en,1
#PMImranKhan Finds,MONEY,en,1
Gulalai Ismail’s,ORG,en,1
"releaseprofismail 
@ImranKhanPTI",PERSON,en,1
"Sindh
 Voice Of Sindh",ORG,en,1
"#Sindh
 ",MONEY,en,1
ShaheedBasheerQureshi https://t.co/4jnSl4OHAQ,PERSON,en,1
Corona Virus Clinic,ORG,en,1
RT @Mariya927164982,PERSON,en,1
RT @Mariya927164982:,ORG,en,1
Beware Social,ORG,en,1
#Aiding &,ORG,en,1
#punishable,MONEY,en,1
Loc,ORG,en,1
https://t.co/L1HBUxrCOI,GPE,en,1
"https://t.co/DfE0edY60z
",PERSON,en,1
Hatsoff https://t.co/Xw7mYWmred,PERSON,en,1
Igloo,ORG,en,1
Samavar,ORG,en,1
#Kashmiriyouth,PERCENT,en,3
Prabhas #,ORG,en,2
Kabadadaari,PERSON,en,1
KashmirGlowing,PERSON,en,1
#FarmersProstests #TractorsVsTraitors https://t.co/ddoeZkrWBC,MONEY,en,1
https://t.co/tKCRzgyk3g,PERSON,en,1
Hope Classes,ORG,en,1
FarmersProtest #KashmirVelly,LAW,en,1
#JaiJawanJaiKisan,PERCENT,en,1
#TractorsVsTraitors https://t.co/1ZEOjqch8V,MONEY,en,1
Zaira Hassan,PERSON,en,1
#MasterHistoricVictory,MONEY,en,1
#CBIUnfoldSSRCase,MONEY,en,1
Baldy Guys #Elephant,ORG,en,1
#ElephantDeath #Humanity,MONEY,en,1
Arifa Bilal,ORG,en,1
#AzadHindFauz #,MONEY,en,1
Gulmarg https://t.co/NcvfE5s42f,ORG,en,1
@tkwmag #Kashmir #Gulmarg,MONEY,en,1
AirportTwitter,PRODUCT,en,1
Srinagar-,MONEY,en,1
10 kilometres,QUANTITY,en,1
Bird Flu,LOC,en,1
BirdFlu @JKGovt1,ORG,en,1
#Micromax https://t.co/7yNir1iJ7h,MONEY,en,1
"IPL-2021.#MoodOfTheNation 
@BaramullaU",ORG,en,1
SuperOver,PERSON,en,1
AmazonSpecialsOPPOF17Pro,PERSON,en,1
@Wajahatfarooqbt https://t.co/zzB8mXKGsG,PERSON,en,1
#WinterWonderland,MONEY,en,1
💚💚,WORK_OF_ART,en,1
https://t.co/pCePpadAPl,PERSON,en,1
#IPL2021 #SuspendKanganaRanaut #4,MONEY,en,1
"Srinagar 
Shot On @oppo 
",PERSON,en,1
https://t.co/1npsPuETKh,TIME,en,1
SachinTendulkar,ORG,en,2
#JammuandKashmir Administration,MONEY,en,1
17 Feb,DATE,en,1
ten months,DATE,en,1
#BoycottBollywood #AntiNationalBollywood #IndiaRejectsPropaganda #,MONEY,en,1
#अब_किसान_कमल_काटेगा,MONEY,en,2
#HappyBirthdaySTR #,MONEY,en,1
#DBoss,MONEY,en,1
FarmersProtest #,LAW,en,1
#Cricket Association,ORG,en,1
One-Day,DATE,en,1
GGM Science College,ORG,en,2
February 4,DATE,en,1
#ShehnaazXBadshah #,MONEY,en,1
Auquib Nabi &,ORG,en,1
#Adipurush,PERCENT,en,1
#IndiaWantsCrypto,MONEY,en,1
MadeinIndia,GPE,en,1
CREDTaxback #ReplaceMovieNamesWithLangar,ORG,en,1
minus 7.2 degrees,QUANTITY,en,1
WhoTheHellisGodse,ORG,en,2
#VikrantRonaOnBurjKhalifa #,MONEY,en,1
KicchaSudeep,PERSON,en,1
Shirpora,GPE,en,1
Himayat Mission,PERSON,en,1
"J&amp;K
Himayat",PERSON,en,1
NathuramGodse,ORG,en,2
#CBIUnfoldSSRCase https://t.co/4hd9HkWU39,MONEY,en,1
#எச்சநாய்விஜய்,MONEY,en,1
AbhinavShukla,ORG,en,3
100நாள்நாடகம்,MONEY,en,1
#ghazipurborder #,MONEY,en,1
#VikrantRonaOnBurjKhalifa #Jats #YogiAdityanath,MONEY,en,1
IVNR,ORG,en,1
ghazipurborder @BaramullaU,PERSON,en,1
Kujjar,GPE,en,2
Karnal,GPE,en,3
this year.#PrabhasNagAshwin,DATE,en,1
Manan Hassan Wani,PERSON,en,1
K2K,PERSON,en,1
#FarmersStandingFirm #ghazipurborder,MONEY,en,1
#मोदी_कायर_है,MONEY,en,1
YogiAdityanath https://t.co/c7MYAeZriH,PERSON,en,1
Srinagar Meteorological Department,ORG,en,1
February 2,DATE,en,2
February 1,DATE,en,1
#MULTITALENTEDSSR #,MONEY,en,1
#Gulmarg #Prabhas #,ORG,en,1
https://t.co/Pkb1M4RyLk,ORG,en,1
Sheikh Aadil,PERSON,en,1
#Exxen #,MONEY,en,1
#lockdownanniversary,MONEY,en,1
Jammu https://t.co/IeKfVqsu8G,PERSON,en,1
#किसान_भगत_सिंह_बनेगा #,MONEY,en,1
#FootballsDarkestSecret #,MONEY,en,1
#DebateDefinitivo,MONEY,en,1
#JJK143 #BristolProtest #,MONEY,en,1
#DebateDefinitivo #dolar #kashmiri,MONEY,en,1
uri,MONEY,en,1
GoAir Srinagar-Delhi,PERSON,en,1
7.15,CARDINAL,en,1
#realme8series #,MONEY,en,2
XIUMIN #,PERSON,en,1
#SaturdayMotivation #Kashmir #,MONEY,en,1
XIUMIN,MONEY,en,1
440,CARDINAL,en,1
just 26 hours and 30 minutes,TIME,en,1
#Guinness,MONEY,en,1
the past six months,DATE,en,2
UCLdraw,ORG,en,1
#GiveItARest,MONEY,en,1
#GreysAnatomy,MONEY,en,1
#ybaja #YBAJAX,MONEY,en,1
SnyderCut,ORG,en,3
JusticeLeagueSnyderCut,MONEY,en,2
#ZackSnyderJusticeLeague,PERCENT,en,2
#sleepday #,MONEY,en,2
#Ajax #,MONEY,en,2
IStandWithNicola,ORG,en,2
MumbaiSaga https://t.co/atvWWwXb8M,WORK_OF_ART,en,1
#RestoreTheSnyderVerse #,MONEY,en,1
IStandWithNicola #,ORG,en,1
#MumbaiSaga #,MONEY,en,1
#Castex19h #,MONEY,en,1
uri https://t.co/zS44eDlrU7,PERSON,en,1
Sarmad Hafeez,ORG,en,2
the nationwide lockdown &amp,ORG,en,1
https://t.co/AgpgnyQZIC,ORG,en,1
"https://t.co/yDXX5fpd9l
Write",WORK_OF_ART,en,1
Kashmir Div,PERSON,en,1
AwaamKiBaat,PERSON,en,1
Tiranga 🇮🇳,PERSON,en,1
Youm-e-Block,GPE,en,1
#YouMakeStrayKidsStay,MONEY,en,2
#ItBoyKumaDay,MONEY,en,1
#FindingDerek #,MONEY,en,1
vaccine https://t.co/jGMr3jHkol,PERSON,en,1
#Kashmir.#WhatsHappeningInMyanmar #SindhWantsFreedom #,MONEY,en,1
JammuKashmir https://t.co/1t0tM1BrG2,PERSON,en,1
FFRC,ORG,en,2
Kashmiri https://t.co/JsEW2q9yaU,PERSON,en,1
MAFS,PERSON,en,1
10-years,DATE,en,1
Gymnast,ORG,en,1
ArshiyaSharma,PERSON,en,1
SuperDancerChapter4,GPE,en,1
https://t.co/XWr6JsNkIH,PERSON,en,1
Swachh Baramulla,ORG,en,1
#QatarGP #,MONEY,en,1
https://t.co/pSRo7VBz1,ORG,en,1
WeAreForPakistan,MONEY,en,1
USBRL,GPE,en,2
#Katra to,MONEY,en,2
Gul-e-Lala,PERSON,en,1
#BlossomWatch #,MONEY,en,1
Ajith,PERSON,en,1
#Baramulla Creates,QUANTITY,en,1
#NayaKashmir #qanda,MONEY,en,1
TNElection,ORG,en,1
Ajith #ARMYSelcaDay,ORG,en,1
118.91,CARDINAL,en,1
kookmin https://t.co/fSibIghozI,PERSON,en,1
Naik Velu,PERSON,en,1
April 21,DATE,en,2
five km,QUANTITY,en,1
HIFAZAT,ORG,en,1
DDMA #Srinagar,ORG,en,2
Dumsor,GPE,en,1
uri https://t.co/4iD636CnPf,PERSON,en,1
#WhistlePodu,MONEY,en,1
#Easter #TigrayGenocide #,MONEY,en,1
#GoodFriday2021 #LISA #SarmadSultan #,MONEY,en,1
the Sheri Kashmir International Convention Centre,ORG,en,1
#Kashmir #Kashmirilivesmatter #kupwara,MONEY,en,1
jammukashmir https://t.co/bEGSlfs8HW,PERSON,en,1
Mar.,GPE,en,1
Fashion Show,WORK_OF_ART,en,1
Pari Mirza,PERSON,en,1
#aot139spoilers #footballtwt #,MONEY,en,1
kashmiri https://t.co/joJnmDgasW,PERSON,en,1
https://t.co/R7ICfM1zT2,ORG,en,1
Rouble Nagi Art Foundation,ORG,en,1
Team Rouble,WORK_OF_ART,en,1
#ProsperingKashmir #,MONEY,en,1
#aot139spoilers #,MONEY,en,1
#AstraZeneca #fakharzaman #,MONEY,en,1
https://t.co/BUBGIo4Wfg,DATE,en,1
"-Online Management, Monitoring &",ORG,en,1
HumanResource Activities,PERSON,en,1
RT Clockwise,ORG,en,1
pollard,MONEY,en,1
#MIvsRCB #,MONEY,en,1
IPLCountdown,GPE,en,1
#aot139spoilers https://t.co/jpdoiXyrm2,MONEY,en,1
two million,CARDINAL,en,1
20 acres,QUANTITY,en,1
Kashmiri  Landscape,LAW,en,1
5600 feet,QUANTITY,en,1
AEWDynamite,ORG,en,1
NorthernIrelandRiots https://t.co/fQVVLfgFeZ,PERSON,en,1
JammuAndKashmir https://t.co/ZBEIhBm9Mk,PERSON,en,1
#aot139spoiler,PERCENT,en,1
JummaMubarak,GPE,en,1
ThankYouIsayama,MONEY,en,1
https://t.co/fv4w403Ndo,PERSON,en,1
#IPL2021 https://t.co/e4V24bc1Qm,MONEY,en,1
ElClasico #Ramadan2021,ORG,en,1
https://t.co/eHzS0L5YsR,ORG,en,1
nightcurfew,MONEY,en,1
#NIFT #,MONEY,en,1
LineofDuty6 https://t.co/gJpx1YUgf8,PERSON,en,1
https://t.co/fkGHK8VGFr,ORG,en,1
#Baramulla  #IPL2021 #BAFTA #,MONEY,en,1
https://t.co/VbtGsWtqu7,ORG,en,1
#MeT,MONEY,en,1
https://t.co/bmQv8zp7tp,ORG,en,1
#Kashmir #ramadanmubarak,MONEY,en,1
Bulletin -Monday,PERSON,en,1
12 April 2021,DATE,en,1
#Bollywoodpolicy​ #Kashmir #ramadanmubarak,MONEY,en,1
SOPs’#Kashmir #ramadanmubarak,MONEY,en,1
sundayvibes #dogecoin,MISC,de,1
cancelboardexam2021,MISC,de,1
JammuAndKashmir,MISC,de,1
Baramulla #,MISC,de,1
BAFTA,ORG,de,1
DynamiteTo1B #,MISC,de,1
LoneStar Kashmir Football Academy,ORG,en,1
⚽️.,PERSON,en,1
#AustralianOpenOnSony,ORG,en,1
AasifSultan,GPE,en,1
Shakira,PERSON,en,1
#BradPitt #,MONEY,en,1
ValentineWeek2021,GPE,en,1
#UttarakhandGlacierBurst https://t.co/EALtzRpCSf,MONEY,en,1
Uttarakhandflood,GPE,en,1
#Gulmarg #Haridwar,ORG,en,1
MeraKashmirbadalRahaHai,MONEY,en,3
#RishabhPant #Uttarakhand,MONEY,en,2
#Rohit #,MONEY,en,2
IshaanKhatter,ORG,en,1
TanmayMohan,PRODUCT,en,1
SiddharthRoyKapur,GPE,en,1
#SiddharthRoyKapur #KashmiriLivesMatter #,MONEY,en,1
Bumro,PERSON,en,1
#RohitSharmab #BCCI,MONEY,en,1
Introductory Ski Course being Sponsored,WORK_OF_ART,en,1
the #Tourism Department,ORG,en,1
#BCCI #,MONEY,en,4
Avian Influenza,ORG,en,1
IStandWithSachin,PERSON,en,1
#NoraFatehi #,MONEY,en,1
#Airtel #jio #Telecommunications,MONEY,en,1
'Young Naturalist Award',WORK_OF_ART,en,1
#Nowpora #,MONEY,en,1
#OmShanti #RIPVikasSharma,MONEY,en,1
just 19 years old,DATE,en,1
the age of ten,DATE,en,1
Sobia Altaf,ORG,en,1
#RIPVikasSharma,MONEY,en,1
OmShanti,PERSON,en,1
Kashmir Ki Kali',PERSON,en,1
#realmeX7Pro,MONEY,en,1
DevoleenaBhattacharjee,ORG,en,1
#WorldCancerDay,PERCENT,en,2
#worldcancerday2021 #,MONEY,en,1
tuesdayvibe https://t.co/F28vxo7qGv,PERSON,en,1
#IndiaStandsTogether #BoycottBollywood #SpinelessCelebs #AntiNationalBollywood #Cricketers #Kumble,MONEY,en,1
#WhoKilledDishaAndSushant #kashmiri,MONEY,en,1
GoldenGlobes,ORG,en,1
70s,DATE,en,1
March 15,DATE,en,3
STVdebate,ORG,en,1
"@rdchahar1
 ",PERSON,en,1
4/27,CARDINAL,en,1
152,CARDINAL,en,4
#KKR &,MONEY,en,1
Weeklong Pre-admission,PERSON,en,1
137.2mn,DATE,en,1
https://t.co/gvYbURYDiC,GPE,en,1
Kashmiri Girl Starts Fashion Studio,ORG,en,1
Kashmiri Brides,ORG,en,1
1269,CARDINAL,en,1
Garden Opening,FAC,en,1
Unexplored Unparalleled Beauties,ORG,en,1
#doge #,MONEY,en,1
Welfare Trust,ORG,en,2
Aamna Sharif,PERSON,en,1
the first day of holy month,DATE,en,1
#Baramulla https://t.co/hdXcv8jk0u,MONEY,en,1
Karate Nationals Championship,ORG,en,1
TooClose,PERSON,en,1
Jonny Bairstow,PERSON,en,1
Manish Pandey &,ORG,en,1
Rizwan,PERSON,en,1
CBSE Postpones,ORG,en,1
Board Exams,ORG,en,1
388,CARDINAL,en,1
Srinagar Continues,PERSON,en,1
Manasbal Lake Deepest Lake,FAC,en,1
Kashmir https://t.co/24Jvfp6Axs,LOC,en,1
Social Media Star,ORG,en,3
#COVID19India #IPL2021 #navratri2021 #Baramulla https://t.co/zkPsv6Ze0,MONEY,en,1
Peer Ki Gali,PERSON,en,1
#COVID19India #IPL2021 #navratri2021 #Baramulla https://t.co/r39VVugREh,MONEY,en,1
Naranjan Singh’s,PERSON,en,1
Jamrud,PERSON,en,1
#COVID19India #IPL2021 #navratri2021 #,MONEY,en,1
Mirmahi,GPE,en,3
#IPL2021,CARDINAL,en,1
#IAmSaadHussainRizvi #ImranKhan,MONEY,en,1
#ShehnaazGill https://t.co/3nXmATq8eY,MONEY,en,1
#ShehnaazGill #kashmir #,MONEY,en,1
AdamToledo #,FAC,en,1
#Ramzan,ORG,nl,1
#Srinagar,PERSON,nl,4
GameOfTalents,NORP,nl,1
#jaeten,ORG,nl,1
ShehnaazGill,FAC,nl,1
YouthWithYou3 https://t.co/oHJJs8XkAf,PERSON,en,1
Zeal Education,ORG,en,1
CAO,ORG,en,1
Kawarhama Kunzer,PERSON,en,1
#ReelingInTheYears  ,MONEY,en,1
JammuSrinagar,PERSON,en,2
#Syrian #,MONEY,en,1
#JEE #,MONEY,en,1
#IAmSaadHussainRizvi https://t.co/OttQaT4zwB,MONEY,en,1
Career Counseling Session,WORK_OF_ART,en,1
Georgia,GPE,en,3
this time of,DATE,en,1
the blessed month,DATE,en,1
#AstraZeneca #BoycottEuropeanSuperLeague #,MONEY,en,4
Qatayef,ORG,en,1
SuperLeague,PERSON,en,2
surgeons.🩺,GPE,en,2
#TheYears #,MONEY,en,1
UEFA #,ORG,en,1
😷Masks,ORG,en,1
4817,DATE,en,1
Administrative Department,ORG,en,1
https://t.co/4WtD5q1Y0s,PERSON,en,1
all months,DATE,en,1
#ModiMadeDisaster https://t.co/2DR4Cp6KAz,QUANTITY,en,1
Womens of Gujjars Community,ORG,en,1
Babri Byool,ORG,en,2
Mir Adfar Aaghaz,PERSON,en,2
Indian Engineering Service,ORG,en,4
#Covide19  #DerekChauvinTrial #,MONEY,en,1
DerekChauvin,MONEY,en,1
#GeorgeFloyd,MONEY,en,1
#Baramulla #kashmir,MONEY,en,1
Kashmir - Scenic,ORG,en,1
12599,DATE,en,1
Mobile Medical Unit Baramulla,ORG,en,1
Matipora,ORG,en,1
"@drharshvardhan
 ",ORG,en,1
"😷
-Washyou",PERSON,en,1
https://t.co/BOrPFSk51Y,NORP,en,1
#cancelcieexams2021 #cancelboards2021 #cancelexams2021,MONEY,en,4
#AbujaTwitterCommunity #COVID19India,MONEY,en,2
dogecoin,MONEY,en,1
#AbujaTwitterCommunity #,MONEY,en,1
#AbujaTwitterCommunity #COVID19India #COVIDSecondWaveInIndia #,MONEY,en,1
76%,PERCENT,en,1
#Cluster #University,MONEY,en,1
#JusticeForGeorgeFloyd #,MONEY,en,5
#MakhiaBryant #,MONEY,en,2
Profile of International Talents &,ORG,en,1
#MakhiaBryant #Nasik #OxygenCylinders #OxygenShortage,MONEY,en,1
RadheTrailerOutTomorrow,MONEY,en,1
#Jammu- #,MONEY,en,1
MakhiaBryant,ORG,en,1
#cancelcieexams2021 #cancelboards2021 #cancelexams2021,ORG,en,2
GujjarBakarwal,ORG,en,1
Namkeen,GPE,en,1
Lipton,GPE,en,1
Shilpasahu,PERSON,en,1
#cancelboards2021 #cancelexams2021  ,MONEY,en,1
#covid protocol,MONEY,en,1
#cancelcieexams2021 #cancelboards2021 #cancelexams2021  #,ORG,en,1
700 tonnes,QUANTITY,en,1
Maharashtra and Madhya Pradesh,ORG,en,1
#cancelexams2021,MONEY,en,1
#roadtrip,MONEY,en,1
#TheBigIndianMovie,MONEY,en,1
JanhviKapoor #,ORG,en,1
#AxarPatel #,MONEY,en,2
OprahWinfrey,ORG,en,1
Rs 778.85,ORG,en,1
"NayaKashmir 
https://t.co/UVunbePrcZ",PERSON,en,1
#BasantPanchami2021,ORG,en,1
PetrolDieselPriceHike @Wajahatfarooqbt,PERSON,en,1
BenFoakes,GPE,en,1
#pawrihorihai,MONEY,en,1
Arnab https://t.co/KpCZv6jdKj,PERSON,en,1
8:30 today,TIME,en,1
#lordsinvacuna #DishaRavi,MONEY,en,1
ValentinesDay,MONEY,en,1
PoojaHegde https://t.co/3Hkm0ZjTgt,ORG,en,1
#RahulGandhiExposesBJP #,MONEY,en,1
https://t.co/fwcLNX1aAx,ORG,en,1
#jammuandkashmir,MONEY,en,1
#TopTucker #,MONEY,en,1
AnkitSaxena,PERSON,en,1
the Junior National #Ski #Championship,ORG,en,1
#Himachal  Pradesh,MONEY,en,1
#EkVillainReturns #BanTwitterInIndia,MONEY,en,1
https://t.co/rNOekMQNay,PERSON,en,1
Kashmir Srinagar,PERSON,en,1
Inayat,ORG,en,1
Bakshi Stadium,ORG,en,1
TigerShroff,ORG,en,4
https://t.co/P6nGhu3NZx,PRODUCT,en,1
first two days,DATE,en,1
the Junior #National Ski,ORG,en,1
#Kongdori #Gulmarg_winter_festival #Oscars2021,ORG,en,1
JanaSena,GPE,en,1
Rajiv Kapoor,PERSON,en,1
RajKapoor,ORG,en,1
58,DATE,en,1
#Oscars2021,ORG,en,1
RavishKumar,GPE,en,1
#JanaSena #,MONEY,en,1
#NamrataShirodkar,ORG,en,1
#CongratulationsUAE,MONEY,en,1
2021'In,CARDINAL,en,1
College Board India Global Alliance,ORG,en,1
SAT,ORG,en,1
#SaraAliKhan #,MONEY,en,2
#INDvENG #AfzalGuru,MONEY,en,1
#1YearOfMasterSelfie,MONEY,en,1
Basharat,GPE,en,2
#AfzalGuru #,MONEY,en,1
"@arbaazSkhan
 ",PERSON,en,1
RobertKraft #TimotheeChalamet,ORG,en,1
#RapistFCInBalochistan #XiaoZhan #Baramulla #HAECHAN #EarthDay2021,MONEY,en,1
#LeBronJames,MONEY,en,1
#RapistFCInBalochistan,MONEY,en,1
2204,CARDINAL,en,3
Gujjar Bakarwal's,ORG,en,2
ZIMvPAK https://t.co/fVh9xn77bG,PERSON,en,1
Hybrid Maize Seeds,WORK_OF_ART,en,1
https://t.co/QcuOCnxPut,PERSON,en,1
#Baramulla #RamNavami2021 #ramnavmi2021,MONEY,en,1
Nasik #,ORG,en,1
#MakhiaBryant #Nasik #OxygenCylinders #,MONEY,en,1
QueenElizabeth,PERSON,en,1
Delhi Sikh,PERSON,en,1
Gurudwara Prabandhan Committee,ORG,en,1
#COVID19Vaccine #,MONEY,en,4
45-plus,CARDINAL,en,2
https://t.co/deYwAeAQBx,PERSON,en,1
Thakur Puran Singh,PERSON,en,1
JacksonWang,GPE,en,1
Meet Sidrate,ORG,en,1
Srinagar https://t.co/AtIMN7wcT7,PERSON,en,1
#RapistFCInBalochistan #,MONEY,en,3
#RapistFCInBalochistan #XiaoZhan #Baramulla #Ramzan https://t.co/gtJcZu7l7L,MONEY,en,1
More than 17,CARDINAL,en,1
coming week,DATE,en,1
#RapistFCInBalochistan #XiaoZhan #Baramulla #Ramzan https://t.co/grOFs2lakB,MONEY,en,1
the Beauty Of The Kaa'bah,WORK_OF_ART,en,1
🌙🥰,PERSON,en,1
Doodhpathri Valley,LOC,en,1
April 28,DATE,en,3
the end of the March to 171,DATE,en,1
Banidpora,GPE,en,2
Srinagar https://t.co/BzDmBWI0zH,PERSON,en,1
Gangabal,GPE,en,2
Harmukh Mountain,LOC,en,2
#EarthDay2021 #,MONEY,en,3
Association Kashmir,PERSON,en,1
#ADreamwithXiaoZhan #EarthDay #EarthDay2021,MONEY,en,2
JacksonWangxCorden,GPE,en,2
TheChallenge36,MONEY,en,1
Rs 909,PRODUCT,en,1
May and June,DATE,en,2
gomoramzansi,PERSON,en,1
33-35,CARDINAL,en,1
The Kashmir Boy,LOC,en,1
Srinagar https://t.co/vXuFoSCyej,PERSON,en,1
Saima Ubaid,PERSON,en,4
the International Young Economist Award,ORG,en,1
Srinagar https://t.co/3VvYCuzw4z,PERSON,en,1
Ertugrul,PRODUCT,en,2
Monalisa,PERSON,en,1
Athar Ellahi,PERSON,en,1
Kashmiri Gaming Community',ORG,en,1
2nd Friday,DATE,en,1
This Blessed Month,DATE,en,1
Mahal Wak Preparing Eftari Packages,ORG,en,1
the #Awaam of #Shahgund,ORG,en,1
https://t.co/vVlUDhanKh,PERSON,en,1
#LateLate https://t.co/tJycJBCikX,MONEY,en,1
some 80 km,QUANTITY,en,1
RnR14,MONEY,en,2
#PakistanWithIndia,MONEY,en,1
Maximum,PER,fr,1
#JK,MISC,fr,1
ArmenianGenocide #,MISC,fr,1
Gogglebox #,MISC,fr,1
HumanityFirst #IndiaNeedsOxygen #,MISC,fr,1
LateLate  #,MISC,fr,1
ModiAbandonedIndia #,MISC,fr,1
OxygenCrisis #,MISC,fr,1
PakistanWithIndia #,MISC,fr,1
RnR14 #Vincenzo,MISC,fr,1
#JKBank #,MONEY,en,2
Budgam Branch,ORG,en,1
LMV,ORG,en,4
#Jammu-#Srinagar #,MONEY,en,2
https://t.co/Z4dkwlZ7XK,PERSON,en,1
District Hospital,LOC,en,1
Tahir Ashraf,PERSON,en,1
the Real Hero Award,ORG,en,3
ModiOxygenDo,MONEY,en,3
Abrar Wani,ORG,en,1
Mainland,ORG,en,1
Weather Forecasts,PERSON,en,1
HSS,ORG,en,1
Aftar,PRODUCT,en,1
#LUFC #NCOCcancelexams #,MONEY,en,2
PakvsZim,ORG,en,2
First International Ice Skater Who Dreams To Be An Olympian,EVENT,en,1
ModiSarkarHiSystemHai,MONEY,en,10
#Baramulla #kashmir #,MONEY,en,4
https://t.co/ripwcgVZtl,NORP,en,1
Kashmiri Girl Makes A Global Mark In Martial Arts,WORK_OF_ART,en,1
Rashida Simanani,PERSON,en,1
#Gujjar #Bakarwals,MONEY,en,1
#NavarreteDiaz #ramadanmubarak,MONEY,en,1
JusticeNVRamana,PERSON,en,1
#ChiefJusticeofIndia #,MONEY,en,1
#Baramulla #kashmir https://t.co/Xt15JPQCEe,MONEY,en,1
Kashmir Veterinary Doctors Association,ORG,en,1
World Veterinary Day,EVENT,en,2
8 pm tonight,TIME,en,1
KashmirChamber,PERSON,en,1
Executive Committee,ORG,en,1
https://t.co/DMcaqNriQr,GPE,en,1
4000-km,QUANTITY,en,1
#StayHome #StaySafe https://t.co/AHNQ3VXjmJ,MONEY,en,1
South Kashmir Sanan,LOC,en,2
#StayHome #StaySafe https://t.co/qp3rv6zdbY,MONEY,en,1
Meet Zahid Hussain Beig,PER,de,1
a National Award Winner,MISC,de,1
ChupkeChupke,MISC,de,1
level5 #,MISC,de,1
ModiHaiTohMumkinHai #,MISC,de,1
NCOCcancelexam,MISC,de,1
Oscars,MISC,de,1
kashmir #,PER,de,1
Corona2ndWave #,MISC,de,1
around 35%,PERCENT,en,1
Srinagar-#Leh,MONEY,en,2
Sagar,PERSON,en,2
between 18-45,CARDINAL,en,1
#StayHome #StaySafe https://t.co/XnyGcOz7WW,MONEY,en,1
Aftari,NORP,en,1
MSU College Shah Alam,ORG,en,1
barmulla,PERSON,en,6
EGO,ORG,en,1
May Maula,PERSON,en,1
barmulla https://t.co/XCJSbqqv88,PERSON,en,1
barmulla https://t.co/fsUM0eX6zv,PERSON,en,1
barmulla https://t.co/IUAmDtyq4H,PERSON,en,1
barmulla https://t.co/e6T84G1hOK,PERSON,en,1
JU,PERSON,en,1
"Sgr, Jmu: Govt",ORG,en,1
LG Ladakh,ORG,en,1
Hathishah,GPE,en,1
#HalaBiRabiya #LazioMilan #letthebodiespilehigh #,ORG,en,2
The Minority Affairs Ministry,ORG,en,1
Hajj Houses,PERSON,en,1
previous year,DATE,en,1
tommasozorzi,PERSON,en,1
#TuckJagadishTeaser #,MONEY,en,1
#StrayKidsOnKingdom,MONEY,en,1
Srinagar-Sonamarg Road,PERSON,en,1
100 Years Ago,DATE,en,1
#cgl19marks,MONEY,en,1
